Kota/Kabupaten,Tahun,HDI
Tanjung Jabung Timur,2013.0,59.41
Tanjung Jabung Timur,2014.0,59.88
Tanjung Jabung Timur,2015.0,61.12
Tanjung Jabung Timur,2016.0,61.88
Tanjung Jabung Timur,2017.0,62.61
Tanjung Jabung Timur,2018.0,63.32
Tanjung Jabung Timur,2019.0,63.92
Tanjung Jabung Timur,2020.0,64.43
Tanjung Jabung Timur,2021.0,64.91
Tanjung Jabung Timur,2022.0,65.77
Tanjung Jabung Timur,2023.0,66.65
Tanjung Jabung Timur,2024.0,67.54
Tapanuli Selatan,2013.0,66.75
Tapanuli Selatan,2014.0,67.22
Tapanuli Selatan,2015.0,67.63
Tapanuli Selatan,2016.0,68.04
Tapanuli Selatan,2017.0,68.69
Tapanuli Selatan,2018.0,69.1
Tapanuli Selatan,2019.0,69.75
Tapanuli Selatan,2020.0,70.12
Tapanuli Selatan,2021.0,70.33
Tapanuli Selatan,2022.0,70.92
Tapanuli Selatan,2023.0,71.55
Tapanuli Selatan,2024.0,72.14
Tapanuli Tengah,2013.0,65.64
Tapanuli Tengah,2014.0,66.16
Tapanuli Tengah,2015.0,67.06
Tapanuli Tengah,2016.0,67.27
Tapanuli Tengah,2017.0,67.96
Tapanuli Tengah,2018.0,68.27
Tapanuli Tengah,2019.0,68.86
Tapanuli Tengah,2020.0,69.23
Tapanuli Tengah,2021.0,69.61
Tapanuli Tengah,2022.0,70.31
Tapanuli Tengah,2023.0,70.91
Tapanuli Tengah,2024.0,71.52
Tapanuli Utara,2013.0,70.5
Tapanuli Utara,2014.0,70.7
Tapanuli Utara,2015.0,71.32
Tapanuli Utara,2016.0,71.96
Tapanuli Utara,2017.0,72.38
Tapanuli Utara,2018.0,72.91
Tapanuli Utara,2019.0,73.33
Tapanuli Utara,2020.0,73.47
Tapanuli Utara,2021.0,73.76
Tapanuli Utara,2022.0,74.14
Tapanuli Utara,2023.0,74.65
Tapanuli Utara,2024.0,75.23
Tapin,2013.0,66.48
Tapin,2014.0,66.99
Tapin,2015.0,67.67
Tapin,2016.0,68.05
Tapin,2017.0,68.7
Tapin,2018.0,69.53
Tapin,2019.0,70.13
Tapin,2020.0,70.11
Tapin,2021.0,70.31
Tapin,2022.0,71.02
Tapin,2023.0,72
Tapin,2024.0,72.51
Tasikmalaya,2013.0,62.4
Tasikmalaya,2014.0,62.79
Tasikmalaya,2015.0,63.17
Tasikmalaya,2016.0,63.57
Tasikmalaya,2017.0,64.14
Tasikmalaya,2018.0,65
Tasikmalaya,2019.0,65.64
Tasikmalaya,2020.0,65.67
Tasikmalaya,2021.0,65.9
Tasikmalaya,2022.0,66.84
Tasikmalaya,2023.0,67.76
Tasikmalaya,2024.0,68.36
Tebo,2013.0,65.91
Tebo,2014.0,66.63
Tebo,2015.0,67.29
Tebo,2016.0,68.05
Tebo,2017.0,68.16
Tebo,2018.0,68.67
Tebo,2019.0,69.02
Tebo,2020.0,69.14
Tebo,2021.0,69.35
Tebo,2022.0,69.78
Tebo,2023.0,70.63
Tebo,2024.0,71.32
Tegal,2013.0,63.5
Tegal,2014.0,64.1
Tegal,2015.0,65.04
Tegal,2016.0,65.84
Tegal,2017.0,66.44
Tegal,2018.0,67.33
Tegal,2019.0,68.24
Tegal,2020.0,68.39
Tegal,2021.0,68.79
Tegal,2022.0,69.53
Tegal,2023.0,70.23
Tegal,2024.0,70.77
Teluk Bintuni,2013.0,59.73
Teluk Bintuni,2014.0,60.4
Teluk Bintuni,2015.0,61.09
Teluk Bintuni,2016.0,61.81
Teluk Bintuni,2017.0,62.39
Teluk Bintuni,2018.0,63.13
Teluk Bintuni,2019.0,64
Teluk Bintuni,2020.0,64.55
Teluk Bintuni,2021.0,64.65
Teluk Bintuni,2022.0,65.27
Teluk Bintuni,2023.0,66
Teluk Bintuni,2024.0,66.75
Teluk Wondama,2013.0,55.65
Teluk Wondama,2014.0,56.27
Teluk Wondama,2015.0,56.64
Teluk Wondama,2016.0,57.16
Teluk Wondama,2017.0,58.1
Teluk Wondama,2018.0,58.86
Teluk Wondama,2019.0,59.82
Teluk Wondama,2020.0,60.21
Teluk Wondama,2021.0,60.33
Teluk Wondama,2022.0,60.87
Teluk Wondama,2023.0,61.67
Teluk Wondama,2024.0,62.36
Temanggung,2013.0,65.52
Temanggung,2014.0,65.97
Temanggung,2015.0,67.07
Temanggung,2016.0,67.6
Temanggung,2017.0,68.34
Temanggung,2018.0,68.83
Temanggung,2019.0,69.56
Temanggung,2020.0,69.57
Temanggung,2021.0,69.88
Temanggung,2022.0,70.77
Temanggung,2023.0,71.33
Temanggung,2024.0,71.87
Timor Tengah Selatan,2013.0,58.76
Timor Tengah Selatan,2014.0,59.41
Timor Tengah Selatan,2015.0,59.9
Timor Tengah Selatan,2016.0,60.37
Timor Tengah Selatan,2017.0,61.08
Timor Tengah Selatan,2018.0,61.58
Timor Tengah Selatan,2019.0,62.23
Timor Tengah Selatan,2020.0,62.15
Timor Tengah Selatan,2021.0,62.16
Timor Tengah Selatan,2022.0,62.73
Timor Tengah Selatan,2023.0,63.58
Timor Tengah Selatan,2024.0,64.36
Timor Tengah Utara,2013.0,59.56
Timor Tengah Utara,2014.0,60.41
Timor Tengah Utara,2015.0,60.96
Timor Tengah Utara,2016.0,61.54
Timor Tengah Utara,2017.0,62.03
Timor Tengah Utara,2018.0,62.65
Timor Tengah Utara,2019.0,63.34
Timor Tengah Utara,2020.0,63.53
Timor Tengah Utara,2021.0,63.69
Timor Tengah Utara,2022.0,64.26
Timor Tengah Utara,2023.0,65.16
Timor Tengah Utara,2024.0,65.83
Toba,2013.0,72.36
Toba,2014.0,72.79
Toba,2015.0,73.4
Toba,2016.0,73.61
Toba,2017.0,73.87
Toba,2018.0,74.48
Toba,2019.0,74.92
Toba,2020.0,75.16
Toba,2021.0,75.39
Toba,2022.0,75.96
Toba,2023.0,76.38
Toba,2024.0,76.91
Tojo Una Una,2013.0,60.32
Tojo Una Una,2014.0,61.15
Tojo Una Una,2015.0,61.33
Tojo Una Una,2016.0,62.27
Tojo Una Una,2017.0,62.61
Tojo Una Una,2018.0,63.38
Tojo Una Una,2019.0,64.52
Tojo Una Una,2020.0,64.59
Tojo Una Una,2021.0,64.74
Tojo Una Una,2022.0,65.54
Tojo Una Una,2023.0,66.39
Tojo Una Una,2024.0,66.97
Toli Toli,2013.0,61.44
Toli Toli,2014.0,61.91
Toli Toli,2015.0,62.72
Toli Toli,2016.0,63.27
Toli Toli,2017.0,64.05
Toli Toli,2018.0,64.6
Toli Toli,2019.0,65.42
Toli Toli,2020.0,65.69
Toli Toli,2021.0,66.3
Toli Toli,2022.0,66.76
Toli Toli,2023.0,67.66
Toli Toli,2024.0,68.37
Tolikara,2013.0,45.68
Tolikara,2014.0,46.16
Tolikara,2015.0,46.38
Tolikara,2016.0,47.11
Tolikara,2017.0,47.89
Tolikara,2018.0,48.85
Tolikara,2019.0,49.68
Tolikara,2020.0,49.5
Tolikara,2021.0,49.6
Tolikara,2022.0,50.51
Tolikara,2023.0,51.48
Tolikara,2024.0,52.05
Toraja Utara,2013.0,65.65
Toraja Utara,2014.0,66.15
Toraja Utara,2015.0,66.76
Toraja Utara,2016.0,67.49
Toraja Utara,2017.0,67.9
Toraja Utara,2018.0,68.49
Toraja Utara,2019.0,69.23
Toraja Utara,2020.0,69.33
Toraja Utara,2021.0,69.75
Toraja Utara,2022.0,70.36
Toraja Utara,2023.0,71.23
Toraja Utara,2024.0,71.85
Trenggalek,2013.0,65.76
Trenggalek,2014.0,66.16
Trenggalek,2015.0,67.25
Trenggalek,2016.0,67.78
Trenggalek,2017.0,68.1
Trenggalek,2018.0,68.71
Trenggalek,2019.0,69.46
Trenggalek,2020.0,69.74
Trenggalek,2021.0,70.06
Trenggalek,2022.0,71
Trenggalek,2023.0,71.73
Trenggalek,2024.0,72.24
Tuban,2013.0,64.14
Tuban,2014.0,64.58
Tuban,2015.0,65.52
Tuban,2016.0,66.19
Tuban,2017.0,66.77
Tuban,2018.0,67.43
Tuban,2019.0,68.37
Tuban,2020.0,68.4
Tuban,2021.0,68.91
Tuban,2022.0,69.67
Tuban,2023.0,70.34
Tuban,2024.0,71.23
Tulang Bawang,2013.0,64.91
Tulang Bawang,2014.0,65.83
Tulang Bawang,2015.0,66.08
Tulang Bawang,2016.0,66.74
Tulang Bawang,2017.0,67.07
Tulang Bawang,2018.0,67.7
Tulang Bawang,2019.0,68.23
Tulang Bawang,2020.0,68.52
Tulang Bawang,2021.0,68.73
Tulang Bawang,2022.0,69.53
Tulang Bawang,2023.0,70.02
Tulang Bawang,2024.0,70.66
Tulang Bawang Barat,2013.0,61.46
Tulang Bawang Barat,2014.0,62.46
Tulang Bawang Barat,2015.0,63.01
Tulang Bawang Barat,2016.0,63.77
Tulang Bawang Barat,2017.0,64.58
Tulang Bawang Barat,2018.0,65.3
Tulang Bawang Barat,2019.0,65.93
Tulang Bawang Barat,2020.0,65.97
Tulang Bawang Barat,2021.0,66.22
Tulang Bawang Barat,2022.0,67.13
Tulang Bawang Barat,2023.0,67.81
Tulang Bawang Barat,2024.0,68.46
Tulungagung,2013.0,69.3
Tulungagung,2014.0,69.49
Tulungagung,2015.0,70.07
Tulungagung,2016.0,70.82
Tulungagung,2017.0,71.24
Tulungagung,2018.0,71.99
Tulungagung,2019.0,72.62
Tulungagung,2020.0,73
Tulungagung,2021.0,73.15
Tulungagung,2022.0,74.06
Tulungagung,2023.0,74.61
Tulungagung,2024.0,75.09
Wajo,2013.0,65.79
Wajo,2014.0,66.49
Wajo,2015.0,66.9
Wajo,2016.0,67.52
Wajo,2017.0,68.18
Wajo,2018.0,68.57
Wajo,2019.0,69.05
Wajo,2020.0,69.15
Wajo,2021.0,69.62
Wajo,2022.0,70.26
Wajo,2023.0,71.1
Wajo,2024.0,71.52
Wakatobi,2013.0,66.5
Wakatobi,2014.0,66.95
Wakatobi,2015.0,67.22
Wakatobi,2016.0,67.5
Wakatobi,2017.0,67.99
Wakatobi,2018.0,68.52
Wakatobi,2019.0,68.99
Wakatobi,2020.0,69.48
Wakatobi,2021.0,69.87
Wakatobi,2022.0,70.85
Wakatobi,2023.0,71.43
Wakatobi,2024.0,72.02
Waropen,2013.0,61.68
Waropen,2014.0,61.97
Waropen,2015.0,62.35
Waropen,2016.0,63.1
Waropen,2017.0,64.08
Waropen,2018.0,64.8
Waropen,2019.0,65.34
Waropen,2020.0,64.94
Waropen,2021.0,65.1
Waropen,2022.0,65.67
Waropen,2023.0,66.46
Waropen,2024.0,66.92
Way Kanan,2013.0,63.92
Way Kanan,2014.0,64.32
Way Kanan,2015.0,65.18
Way Kanan,2016.0,65.74
Way Kanan,2017.0,65.97
Way Kanan,2018.0,66.63
Way Kanan,2019.0,67.19
Way Kanan,2020.0,67.44
Way Kanan,2021.0,67.57
Way Kanan,2022.0,68.04
Way Kanan,2023.0,68.63
Way Kanan,2024.0,69.31
Wonogiri,2013.0,66.4
Wonogiri,2014.0,66.77
Wonogiri,2015.0,67.76
Wonogiri,2016.0,68.23
Wonogiri,2017.0,68.66
Wonogiri,2018.0,69.37
Wonogiri,2019.0,69.98
Wonogiri,2020.0,70.25
Wonogiri,2021.0,70.49
Wonogiri,2022.0,71.04
Wonogiri,2023.0,71.97
Wonogiri,2024.0,72.55
Wonosobo,2013.0,64.57
Wonosobo,2014.0,65.2
Wonosobo,2015.0,65.7
Wonosobo,2016.0,66.19
Wonosobo,2017.0,66.89
Wonosobo,2018.0,67.81
Wonosobo,2019.0,68.27
Wonosobo,2020.0,68.22
Wonosobo,2021.0,68.43
Wonosobo,2022.0,68.89
Wonosobo,2023.0,69.37
Wonosobo,2024.0,69.82
Yahukimo,2013.0,45.63
Yahukimo,2014.0,46.36
Yahukimo,2015.0,46.63
Yahukimo,2016.0,47.13
Yahukimo,2017.0,47.95
Yahukimo,2018.0,48.51
Yahukimo,2019.0,49.25
Yahukimo,2020.0,49.37
Yahukimo,2021.0,49.48
Yahukimo,2022.0,50.25
Yahukimo,2023.0,51.19
Yahukimo,2024.0,51.98
Yalimo,2013.0,43.33
Yalimo,2014.0,44.21
Yalimo,2015.0,44.32
Yalimo,2016.0,44.95
Yalimo,2017.0,46.19
Yalimo,2018.0,47.13
Yalimo,2019.0,48.08
Yalimo,2020.0,48.34
Yalimo,2021.0,49.01
Yalimo,2022.0,49.9
Yalimo,2023.0,50.87
Yalimo,2024.0,51.85
,,
