country,tahun,provinsi,kota_kabupaten,stunting,life_expectancy,hdi,level
Indonesia,2015,Sumatera Selatan,Musi Rawas Utara,,64.89,62.32,kota
Indonesia,2016,Sumatera Selatan,Musi Rawas Utara,,64.94,63.05,kota
Indonesia,2017,Sumatera Selatan,Musi Rawas Utara,,64.99,63.18,kota
Indonesia,2018,Sumatera Selatan,Musi Rawas Utara,,65.21,63.75,kota
Indonesia,2019,Sumatera Selatan,Musi Rawas Utara,41.12,65.43,64.32,kota
Indonesia,2020,Sumatera Selatan,Musi Rawas Utara,,65.68,64.49,kota
Indonesia,2021,Sumatera Selatan,Musi Rawas Utara,28.3,65.76,64.93,kota
Indonesia,2022,Sumatera Selatan,Musi Rawas Utara,20.2,66.08,65.74,kota
Indonesia,2023,Sumatera Selatan,Musi Rawas Utara,33.1,66.37,66.6,kota
Indonesia,2024,Sumatera Selatan,Musi Rawas Utara,22.0,66.56,67.4,kota
Indonesia,2013,Sumatera Selatan,Ogan Ilir,,64.36,63.64,kota
Indonesia,2014,Sumatera Selatan,Ogan Ilir,,64.38,64.49,kota
Indonesia,2015,Sumatera Selatan,Ogan Ilir,,64.58,65.35,kota
Indonesia,2016,Sumatera Selatan,Ogan Ilir,,64.65,65.45,kota
Indonesia,2017,Sumatera Selatan,Ogan Ilir,,64.72,65.63,kota
Indonesia,2018,Sumatera Selatan,Ogan Ilir,,64.96,66.43,kota
Indonesia,2019,Sumatera Selatan,Ogan Ilir,35.56,65.21,67.22,kota
Indonesia,2020,Sumatera Selatan,Ogan Ilir,,65.48,67.06,kota
Indonesia,2021,Sumatera Selatan,Ogan Ilir,29.2,65.6,67.17,kota
Indonesia,2022,Sumatera Selatan,Ogan Ilir,24.9,65.98,67.96,kota
Indonesia,2023,Sumatera Selatan,Ogan Ilir,22.9,66.33,68.76,kota
Indonesia,2024,Sumatera Selatan,Ogan Ilir,27.4,66.54,69.4,kota
Indonesia,2013,Sumatera Selatan,Ogan Komering Ilir,,67.99,63.52,kota
Indonesia,2014,Sumatera Selatan,Ogan Komering Ilir,,67.99,63.87,kota
Indonesia,2015,Sumatera Selatan,Ogan Komering Ilir,,68.01,64.73,kota
Indonesia,2016,Sumatera Selatan,Ogan Komering Ilir,,68.02,65.44,kota
Indonesia,2017,Sumatera Selatan,Ogan Komering Ilir,,68.04,66.11,kota
Indonesia,2018,Sumatera Selatan,Ogan Komering Ilir,,68.22,66.57,kota
Indonesia,2019,Sumatera Selatan,Ogan Komering Ilir,38.06,68.41,66.96,kota
Indonesia,2020,Sumatera Selatan,Ogan Komering Ilir,,68.61,66.82,kota
Indonesia,2021,Sumatera Selatan,Ogan Komering Ilir,32.2,68.67,67.17,kota
Indonesia,2022,Sumatera Selatan,Ogan Komering Ilir,15.1,69.01,68.02,kota
Indonesia,2023,Sumatera Selatan,Ogan Komering Ilir,32.5,69.31,68.65,kota
Indonesia,2024,Sumatera Selatan,Ogan Komering Ilir,24.3,69.48,69.33,kota
Indonesia,2013,Sumatera Selatan,Ogan Komering Ulu,,67.6,65.51,kota
Indonesia,2014,Sumatera Selatan,Ogan Komering Ulu,,67.6,66.21,kota
Indonesia,2015,Sumatera Selatan,Ogan Komering Ulu,,67.63,67.18,kota
Indonesia,2016,Sumatera Selatan,Ogan Komering Ulu,,67.65,67.47,kota
Indonesia,2017,Sumatera Selatan,Ogan Komering Ulu,,67.66,68.28,kota
Indonesia,2018,Sumatera Selatan,Ogan Komering Ulu,,67.83,69.01,kota
Indonesia,2019,Sumatera Selatan,Ogan Komering Ulu,27.97,68.01,69.45,kota
Indonesia,2020,Sumatera Selatan,Ogan Komering Ulu,,68.2,69.32,kota
Indonesia,2021,Sumatera Selatan,Ogan Komering Ulu,31.1,68.24,69.6,kota
Indonesia,2022,Sumatera Selatan,Ogan Komering Ulu,19.9,68.55,70.24,kota
Indonesia,2023,Sumatera Selatan,Ogan Komering Ulu,15.7,68.85,71.01,kota
Indonesia,2024,Sumatera Selatan,Ogan Komering Ulu,22.0,69.02,71.55,kota
Indonesia,2013,Sumatera Selatan,Ogan Komering Ulu Selatan,,65.77,61.58,kota
Indonesia,2014,Sumatera Selatan,Ogan Komering Ulu Selatan,,65.78,61.94,kota
Indonesia,2015,Sumatera Selatan,Ogan Komering Ulu Selatan,,66.08,62.57,kota
Indonesia,2016,Sumatera Selatan,Ogan Komering Ulu Selatan,,66.16,63.42,kota
Indonesia,2017,Sumatera Selatan,Ogan Komering Ulu Selatan,,66.24,63.96,kota
Indonesia,2018,Sumatera Selatan,Ogan Komering Ulu Selatan,,66.49,64.84,kota
Indonesia,2019,Sumatera Selatan,Ogan Komering Ulu Selatan,26.13,66.76,65.43,kota
Indonesia,2020,Sumatera Selatan,Ogan Komering Ulu Selatan,,67.04,65.3,kota
Indonesia,2021,Sumatera Selatan,Ogan Komering Ulu Selatan,31.1,67.07,65.34,kota
Indonesia,2022,Sumatera Selatan,Ogan Komering Ulu Selatan,19.4,67.36,65.87,kota
Indonesia,2023,Sumatera Selatan,Ogan Komering Ulu Selatan,23.0,67.88,66.67,kota
Indonesia,2024,Sumatera Selatan,Ogan Komering Ulu Selatan,16.6,68.25,67.65,kota
Indonesia,2013,Sumatera Selatan,Ogan Komering Ulu Timur,,67.78,66.09,kota
Indonesia,2014,Sumatera Selatan,Ogan Komering Ulu Timur,,67.79,66.74,kota
Indonesia,2015,Sumatera Selatan,Ogan Komering Ulu Timur,,68.19,67.17,kota
Indonesia,2016,Sumatera Selatan,Ogan Komering Ulu Timur,,68.31,67.38,kota
Indonesia,2017,Sumatera Selatan,Ogan Komering Ulu Timur,,68.44,67.84,kota
Indonesia,2018,Sumatera Selatan,Ogan Komering Ulu Timur,,68.65,68.58,kota
Indonesia,2019,Sumatera Selatan,Ogan Komering Ulu Timur,24.02,68.87,69.34,kota
Indonesia,2020,Sumatera Selatan,Ogan Komering Ulu Timur,,69.1,69.28,kota
Indonesia,2021,Sumatera Selatan,Ogan Komering Ulu Timur,31.1,69.17,69.58,kota
Indonesia,2022,Sumatera Selatan,Ogan Komering Ulu Timur,19.1,69.48,70.23,kota
Indonesia,2023,Sumatera Selatan,Ogan Komering Ulu Timur,9.3,69.78,70.96,kota
Indonesia,2024,Sumatera Selatan,Ogan Komering Ulu Timur,17.4,70.0,71.55,kota
Indonesia,2013,Sumatera Selatan,Penukal Abab Lematang Ilir,,67.55,59.69,kota
Indonesia,2014,Sumatera Selatan,Penukal Abab Lematang Ilir,,67.55,59.89,kota
Indonesia,2015,Sumatera Selatan,Penukal Abab Lematang Ilir,,67.65,60.83,kota
Indonesia,2016,Sumatera Selatan,Penukal Abab Lematang Ilir,,67.68,61.66,kota
Indonesia,2017,Sumatera Selatan,Penukal Abab Lematang Ilir,,67.7,62.58,kota
Indonesia,2018,Sumatera Selatan,Penukal Abab Lematang Ilir,,67.88,63.49,kota
Indonesia,2019,Sumatera Selatan,Penukal Abab Lematang Ilir,25.45,68.07,64.33,kota
Indonesia,2020,Sumatera Selatan,Penukal Abab Lematang Ilir,,68.27,64.7,kota
Indonesia,2021,Sumatera Selatan,Penukal Abab Lematang Ilir,20.2,68.33,64.88,kota
Indonesia,2022,Sumatera Selatan,Penukal Abab Lematang Ilir,,68.65,65.75,kota
Indonesia,2023,Sumatera Selatan,Penukal Abab Lematang Ilir,,68.96,66.64,kota
Indonesia,2024,Sumatera Selatan,Penukal Abab Lematang Ilir,20.5,69.17,67.48,kota
Indonesia,2013,Sumatera Utara,Asahan,,67.17,66.58,kota
Indonesia,2014,Sumatera Utara,Asahan,,67.27,67.51,kota
Indonesia,2015,Sumatera Utara,Asahan,,67.37,68.4,kota
Indonesia,2016,Sumatera Utara,Asahan,,67.47,68.71,kota
Indonesia,2017,Sumatera Utara,Asahan,,67.57,69.1,kota
Indonesia,2018,Sumatera Utara,Asahan,,67.79,69.49,kota
Indonesia,2019,Sumatera Utara,Asahan,28.58,68.11,69.92,kota
Indonesia,2020,Sumatera Utara,Asahan,,68.26,70.29,kota
Indonesia,2021,Sumatera Utara,Asahan,18.9,68.37,70.49,kota
Indonesia,2022,Sumatera Utara,Asahan,15.3,68.73,71.13,kota
Indonesia,2023,Sumatera Utara,Asahan,11.0,69.09,71.56,kota
Indonesia,2024,Sumatera Utara,Asahan,13.9,69.27,72.09,kota
Indonesia,2013,Sumatera Utara,Batu Bara,,65.4,65.06,kota
Indonesia,2014,Sumatera Utara,Batu Bara,,65.5,65.5,kota
Indonesia,2015,Sumatera Utara,Batu Bara,,65.8,66.02,kota
Indonesia,2016,Sumatera Utara,Batu Bara,,65.95,66.69,kota
Indonesia,2017,Sumatera Utara,Batu Bara,,66.1,67.2,kota
Indonesia,2018,Sumatera Utara,Batu Bara,,66.38,67.67,kota
Indonesia,2019,Sumatera Utara,Batu Bara,31.88,66.75,68.35,kota
Indonesia,2020,Sumatera Utara,Batu Bara,,66.96,68.36,kota
Indonesia,2021,Sumatera Utara,Batu Bara,30.9,67.13,68.58,kota
Indonesia,2022,Sumatera Utara,Batu Bara,21.7,67.55,69.51,kota
Indonesia,2023,Sumatera Utara,Batu Bara,17.7,67.88,70.31,kota
Indonesia,2024,Sumatera Utara,Batu Bara,23.0,68.11,70.83,kota
Indonesia,2013,Sumatera Utara,Dairi,,67.38,67.15,kota
Indonesia,2014,Sumatera Utara,Dairi,,67.48,67.91,kota
Indonesia,2015,Sumatera Utara,Dairi,,67.78,69.0,kota
Indonesia,2016,Sumatera Utara,Dairi,,67.95,69.61,kota
Indonesia,2017,Sumatera Utara,Dairi,,68.13,70.36,kota
Indonesia,2018,Sumatera Utara,Dairi,,68.41,70.89,kota
Indonesia,2019,Sumatera Utara,Dairi,39.27,68.79,71.42,kota
Indonesia,2020,Sumatera Utara,Dairi,,69.0,71.57,kota
Indonesia,2021,Sumatera Utara,Dairi,34.2,69.19,71.84,kota
Indonesia,2022,Sumatera Utara,Dairi,28.6,69.64,72.56,kota
Indonesia,2023,Sumatera Utara,Dairi,32.6,70.11,73.27,kota
Indonesia,2024,Sumatera Utara,Dairi,29.0,70.27,73.92,kota
Indonesia,2013,Sumatera Utara,Deli Serdang,,70.78,71.39,kota
Indonesia,2014,Sumatera Utara,Deli Serdang,,70.8,71.98,kota
Indonesia,2015,Sumatera Utara,Deli Serdang,,71.0,72.79,kota
Indonesia,2016,Sumatera Utara,Deli Serdang,,71.06,73.51,kota
Indonesia,2017,Sumatera Utara,Deli Serdang,,71.11,73.94,kota
Indonesia,2018,Sumatera Utara,Deli Serdang,,71.31,74.92,kota
Indonesia,2019,Sumatera Utara,Deli Serdang,30.97,71.61,75.43,kota
Indonesia,2020,Sumatera Utara,Deli Serdang,,71.73,75.44,kota
Indonesia,2021,Sumatera Utara,Deli Serdang,12.5,71.77,75.53,kota
Indonesia,2022,Sumatera Utara,Deli Serdang,13.9,72.07,76.19,kota
Indonesia,2023,Sumatera Utara,Deli Serdang,33.8,72.31,76.52,kota
Indonesia,2024,Sumatera Utara,Deli Serdang,19.6,72.48,76.92,kota
Indonesia,2013,Sumatera Utara,Humbang Hasundutan,,67.7,64.92,kota
Indonesia,2014,Sumatera Utara,Humbang Hasundutan,,67.8,65.59,kota
Indonesia,2015,Sumatera Utara,Humbang Hasundutan,,68.1,66.03,kota
Indonesia,2016,Sumatera Utara,Humbang Hasundutan,,68.26,66.56,kota
Indonesia,2017,Sumatera Utara,Humbang Hasundutan,,68.41,67.3,kota
Indonesia,2018,Sumatera Utara,Humbang Hasundutan,,68.69,67.96,kota
Indonesia,2019,Sumatera Utara,Humbang Hasundutan,34.98,69.06,68.83,kota
Indonesia,2020,Sumatera Utara,Humbang Hasundutan,,69.27,68.87,kota
Indonesia,2021,Sumatera Utara,Humbang Hasundutan,26.7,69.51,69.41,kota
Indonesia,2022,Sumatera Utara,Humbang Hasundutan,29.6,70.02,70.32,kota
Indonesia,2023,Sumatera Utara,Humbang Hasundutan,18.4,70.27,70.75,kota
Indonesia,2024,Sumatera Utara,Humbang Hasundutan,18.3,70.49,71.59,kota
Indonesia,2013,Sumatera Utara,Karo,,70.38,71.62,kota
Indonesia,2014,Sumatera Utara,Karo,,70.42,71.84,kota
Indonesia,2015,Sumatera Utara,Karo,,70.62,72.69,kota
Indonesia,2016,Sumatera Utara,Karo,,70.69,73.29,kota
Indonesia,2017,Sumatera Utara,Karo,,70.77,73.53,kota
Indonesia,2018,Sumatera Utara,Karo,,70.97,73.91,kota
Indonesia,2019,Sumatera Utara,Karo,38.46,71.27,74.25,kota
Indonesia,2020,Sumatera Utara,Karo,,71.4,74.43,kota
Indonesia,2021,Sumatera Utara,Karo,25.3,71.58,74.83,kota
Indonesia,2022,Sumatera Utara,Karo,24.9,72.03,75.36,kota
Indonesia,2023,Sumatera Utara,Karo,24.7,72.28,75.98,kota
Indonesia,2024,Sumatera Utara,Karo,17.6,72.44,76.55,kota
Indonesia,2013,Sumatera Utara,Kota Binjai,,71.34,72.02,kota
Indonesia,2014,Sumatera Utara,Kota Binjai,,71.39,72.55,kota
Indonesia,2015,Sumatera Utara,Kota Binjai,,71.59,73.81,kota
Indonesia,2016,Sumatera Utara,Kota Binjai,,71.67,74.11,kota
Indonesia,2017,Sumatera Utara,Kota Binjai,,71.75,74.65,kota
Indonesia,2018,Sumatera Utara,Kota Binjai,,71.95,75.21,kota
Indonesia,2019,Sumatera Utara,Kota Binjai,17.91,72.25,75.89,kota
Indonesia,2020,Sumatera Utara,Kota Binjai,,72.38,75.89,kota
Indonesia,2021,Sumatera Utara,Kota Binjai,21.7,72.45,76.01,kota
Indonesia,2022,Sumatera Utara,Kota Binjai,18.7,72.79,76.95,kota
Indonesia,2023,Sumatera Utara,Kota Binjai,19.4,73.13,77.6,kota
Indonesia,2024,Sumatera Utara,Kota Binjai,25.6,73.28,78.1,kota
Indonesia,2013,Sumatera Utara,Kota Gunungsitoli,,70.13,65.25,kota
Indonesia,2014,Sumatera Utara,Kota Gunungsitoli,,70.19,65.91,kota
Indonesia,2015,Sumatera Utara,Kota Gunungsitoli,,70.29,66.41,kota
Indonesia,2016,Sumatera Utara,Kota Gunungsitoli,,70.36,66.85,kota
Indonesia,2017,Sumatera Utara,Kota Gunungsitoli,,70.42,67.68,kota
Indonesia,2018,Sumatera Utara,Kota Gunungsitoli,,70.67,68.33,kota
Indonesia,2019,Sumatera Utara,Kota Gunungsitoli,25.91,71.02,69.3,kota
Indonesia,2020,Sumatera Utara,Kota Gunungsitoli,,71.19,69.31,kota
Indonesia,2021,Sumatera Utara,Kota Gunungsitoli,26.3,71.32,69.61,kota
Indonesia,2022,Sumatera Utara,Kota Gunungsitoli,17.7,71.71,70.23,kota
Indonesia,2023,Sumatera Utara,Kota Gunungsitoli,18.9,72.09,70.68,kota
Indonesia,2024,Sumatera Utara,Kota Gunungsitoli,17.4,72.25,71.41,kota
Indonesia,2013,Sumatera Utara,Kota Medan,,72.13,78.0,kota
Indonesia,2014,Sumatera Utara,Kota Medan,,72.18,78.26,kota
Indonesia,2015,Sumatera Utara,Kota Medan,,72.28,78.87,kota
Indonesia,2016,Sumatera Utara,Kota Medan,,72.34,79.34,kota
Indonesia,2017,Sumatera Utara,Kota Medan,,72.4,79.98,kota
Indonesia,2018,Sumatera Utara,Kota Medan,,72.64,80.65,kota
Indonesia,2019,Sumatera Utara,Kota Medan,11.69,72.98,80.97,kota
Indonesia,2020,Sumatera Utara,Kota Medan,,73.14,80.98,kota
Indonesia,2021,Sumatera Utara,Kota Medan,19.9,73.23,81.21,kota
Indonesia,2022,Sumatera Utara,Kota Medan,15.4,73.58,81.76,kota
Indonesia,2023,Sumatera Utara,Kota Medan,5.8,73.93,82.19,kota
Indonesia,2024,Sumatera Utara,Kota Medan,15.4,74.16,82.76,kota
Indonesia,2013,Sumatera Utara,Kota Padangsidimpuan,,68.22,71.68,kota
Indonesia,2014,Sumatera Utara,Kota Padangsidimpuan,,68.27,71.88,kota
Indonesia,2015,Sumatera Utara,Kota Padangsidimpuan,,68.32,72.8,kota
Indonesia,2016,Sumatera Utara,Kota Padangsidimpuan,,68.37,73.42,kota
Indonesia,2017,Sumatera Utara,Kota Padangsidimpuan,,68.41,73.81,kota
Indonesia,2018,Sumatera Utara,Kota Padangsidimpuan,,68.73,74.38,kota
Indonesia,2019,Sumatera Utara,Kota Padangsidimpuan,,69.15,75.06,kota
Indonesia,2020,Sumatera Utara,Kota Padangsidimpuan,,69.41,75.22,kota
Indonesia,2021,Sumatera Utara,Kota Padangsidimpuan,32.1,69.5,75.48,kota
Indonesia,2022,Sumatera Utara,Kota Padangsidimpuan,,69.84,76.05,kota
Indonesia,2023,Sumatera Utara,Kota Padangsidimpuan,,70.2,76.44,kota
Indonesia,2024,Sumatera Utara,Kota Padangsidimpuan,30.3,70.43,76.96,kota
Indonesia,2013,Sumatera Utara,Kota Pematangsiantar,,71.59,75.05,kota
Indonesia,2014,Sumatera Utara,Kota Pematangsiantar,,71.69,75.83,kota
Indonesia,2015,Sumatera Utara,Kota Pematangsiantar,,72.29,76.34,kota
Indonesia,2016,Sumatera Utara,Kota Pematangsiantar,,72.46,76.9,kota
Indonesia,2017,Sumatera Utara,Kota Pematangsiantar,,72.63,77.54,kota
Indonesia,2018,Sumatera Utara,Kota Pematangsiantar,,72.93,77.88,kota
Indonesia,2019,Sumatera Utara,Kota Pematangsiantar,,73.33,78.57,kota
Indonesia,2020,Sumatera Utara,Kota Pematangsiantar,,73.55,78.75,kota
Indonesia,2021,Sumatera Utara,Kota Pematangsiantar,15.0,73.77,79.17,kota
Indonesia,2022,Sumatera Utara,Kota Pematangsiantar,,74.25,79.7,kota
Indonesia,2023,Sumatera Utara,Kota Pematangsiantar,,74.75,80.46,kota
Indonesia,2024,Sumatera Utara,Kota Pematangsiantar,,75.05,81.17,kota
Indonesia,2013,Sumatera Utara,Kota Sibolga,,67.3,70.45,kota
Indonesia,2014,Sumatera Utara,Kota Sibolga,,67.4,71.01,kota
Indonesia,2015,Sumatera Utara,Kota Sibolga,,67.7,71.64,kota
Indonesia,2016,Sumatera Utara,Kota Sibolga,,67.87,72.0,kota
Indonesia,2017,Sumatera Utara,Kota Sibolga,,68.05,72.28,kota
Indonesia,2018,Sumatera Utara,Kota Sibolga,,68.36,72.65,kota
Indonesia,2019,Sumatera Utara,Kota Sibolga,24.0,68.77,73.41,kota
Indonesia,2020,Sumatera Utara,Kota Sibolga,,69.01,73.63,kota
Indonesia,2021,Sumatera Utara,Kota Sibolga,25.8,69.25,73.94,kota
Indonesia,2022,Sumatera Utara,Kota Sibolga,14.5,69.77,74.74,kota
Indonesia,2023,Sumatera Utara,Kota Sibolga,10.6,70.18,75.2,kota
Indonesia,2024,Sumatera Utara,Kota Sibolga,,70.38,75.66,kota
Indonesia,2013,Sumatera Utara,Kota Tanjung Balai,,61.3,65.4,kota
Indonesia,2014,Sumatera Utara,Kota Tanjung Balai,,61.4,66.05,kota
Indonesia,2015,Sumatera Utara,Kota Tanjung Balai,,61.9,66.74,kota
Indonesia,2016,Sumatera Utara,Kota Tanjung Balai,,62.09,67.09,kota
Indonesia,2017,Sumatera Utara,Kota Tanjung Balai,,62.28,67.41,kota
Indonesia,2018,Sumatera Utara,Kota Tanjung Balai,,62.6,68.0,kota
Indonesia,2019,Sumatera Utara,Kota Tanjung Balai,26.08,63.02,68.51,kota
Indonesia,2020,Sumatera Utara,Kota Tanjung Balai,,63.27,68.65,kota
Indonesia,2021,Sumatera Utara,Kota Tanjung Balai,26.1,63.44,68.94,kota
Indonesia,2022,Sumatera Utara,Kota Tanjung Balai,26.9,63.87,69.86,kota
Indonesia,2023,Sumatera Utara,Kota Tanjung Balai,5.7,64.28,70.59,kota
Indonesia,2024,Sumatera Utara,Kota Tanjung Balai,,64.44,71.1,kota
Indonesia,2013,Sumatera Utara,Kota Tebing Tinggi,,69.94,71.85,kota
Indonesia,2014,Sumatera Utara,Kota Tebing Tinggi,,70.04,72.13,kota
Indonesia,2015,Sumatera Utara,Kota Tebing Tinggi,,70.14,72.81,kota
Indonesia,2016,Sumatera Utara,Kota Tebing Tinggi,,70.21,73.58,kota
Indonesia,2017,Sumatera Utara,Kota Tebing Tinggi,,70.28,73.9,kota
Indonesia,2018,Sumatera Utara,Kota Tebing Tinggi,,70.47,74.5,kota
Indonesia,2019,Sumatera Utara,Kota Tebing Tinggi,25.87,70.76,75.08,kota
Indonesia,2020,Sumatera Utara,Kota Tebing Tinggi,,70.87,75.17,kota
Indonesia,2021,Sumatera Utara,Kota Tebing Tinggi,17.3,70.95,75.42,kota
Indonesia,2022,Sumatera Utara,Kota Tebing Tinggi,19.6,71.29,76.17,kota
Indonesia,2023,Sumatera Utara,Kota Tebing Tinggi,10.4,71.63,76.98,kota
Indonesia,2024,Sumatera Utara,Kota Tebing Tinggi,17.6,71.78,77.45,kota
Indonesia,2013,Sumatera Utara,Labuhanbatu,,69.24,69.45,kota
Indonesia,2014,Sumatera Utara,Labuhanbatu,,69.26,70.06,kota
Indonesia,2015,Sumatera Utara,Labuhanbatu,,69.36,70.23,kota
Indonesia,2016,Sumatera Utara,Labuhanbatu,,69.4,70.5,kota
Indonesia,2017,Sumatera Utara,Labuhanbatu,,69.44,71.0,kota
Indonesia,2018,Sumatera Utara,Labuhanbatu,,69.6,71.39,kota
Indonesia,2019,Sumatera Utara,Labuhanbatu,,69.86,71.94,kota
Indonesia,2020,Sumatera Utara,Labuhanbatu,,69.93,72.01,kota
Indonesia,2021,Sumatera Utara,Labuhanbatu,27.0,69.95,72.09,kota
Indonesia,2022,Sumatera Utara,Labuhanbatu,,70.37,72.92,kota
Indonesia,2023,Sumatera Utara,Labuhanbatu,,70.77,73.69,kota
Indonesia,2024,Sumatera Utara,Labuhanbatu,25.3,70.99,74.18,kota
Indonesia,2013,Sumatera Utara,Labuhanbatu Selatan,,68.03,67.78,kota
Indonesia,2014,Sumatera Utara,Labuhanbatu Selatan,,68.06,68.59,kota
Indonesia,2015,Sumatera Utara,Labuhanbatu Selatan,,68.09,69.67,kota
Indonesia,2016,Sumatera Utara,Labuhanbatu Selatan,,68.11,70.28,kota
Indonesia,2017,Sumatera Utara,Labuhanbatu Selatan,,68.14,70.48,kota
Indonesia,2018,Sumatera Utara,Labuhanbatu Selatan,,68.39,70.98,kota
Indonesia,2019,Sumatera Utara,Labuhanbatu Selatan,,68.64,71.39,kota
Indonesia,2020,Sumatera Utara,Labuhanbatu Selatan,,68.71,71.4,kota
Indonesia,2021,Sumatera Utara,Labuhanbatu Selatan,27.0,68.81,71.69,kota
Indonesia,2022,Sumatera Utara,Labuhanbatu Selatan,,69.16,72.16,kota
Indonesia,2023,Sumatera Utara,Labuhanbatu Selatan,,69.54,72.82,kota
Indonesia,2024,Sumatera Utara,Labuhanbatu Selatan,22.0,69.73,73.67,kota
Indonesia,2013,Sumatera Utara,Labuhanbatu Utara,,68.4,68.28,kota
Indonesia,2014,Sumatera Utara,Labuhanbatu Utara,,68.5,69.15,kota
Indonesia,2015,Sumatera Utara,Labuhanbatu Utara,,68.7,69.69,kota
Indonesia,2016,Sumatera Utara,Labuhanbatu Utara,,68.8,70.26,kota
Indonesia,2017,Sumatera Utara,Labuhanbatu Utara,,68.91,70.79,kota
Indonesia,2018,Sumatera Utara,Labuhanbatu Utara,,69.09,71.08,kota
Indonesia,2019,Sumatera Utara,Labuhanbatu Utara,,69.37,71.43,kota
Indonesia,2020,Sumatera Utara,Labuhanbatu Utara,,69.46,71.61,kota
Indonesia,2021,Sumatera Utara,Labuhanbatu Utara,30.9,69.56,71.87,kota
Indonesia,2022,Sumatera Utara,Labuhanbatu Utara,,69.91,72.77,kota
Indonesia,2023,Sumatera Utara,Labuhanbatu Utara,,70.25,73.63,kota
Indonesia,2024,Sumatera Utara,Labuhanbatu Utara,17.5,70.47,74.4,kota
Indonesia,2013,Sumatera Utara,Langkat,,67.23,67.17,kota
Indonesia,2014,Sumatera Utara,Langkat,,67.33,68.0,kota
Indonesia,2015,Sumatera Utara,Langkat,,67.63,68.53,kota
Indonesia,2016,Sumatera Utara,Langkat,,67.79,69.13,kota
Indonesia,2017,Sumatera Utara,Langkat,,67.94,69.82,kota
Indonesia,2018,Sumatera Utara,Langkat,,68.22,70.27,kota
Indonesia,2019,Sumatera Utara,Langkat,18.21,68.59,70.76,kota
Indonesia,2020,Sumatera Utara,Langkat,,68.8,71.0,kota
Indonesia,2021,Sumatera Utara,Langkat,31.5,68.97,71.35,kota
Indonesia,2022,Sumatera Utara,Langkat,18.6,69.39,71.86,kota
Indonesia,2023,Sumatera Utara,Langkat,16.9,69.64,72.21,kota
Indonesia,2024,Sumatera Utara,Langkat,16.0,69.9,72.73,kota
Indonesia,2013,Sumatera Utara,Mandailing Natal,,61.08,62.91,kota
Indonesia,2014,Sumatera Utara,Mandailing Natal,,61.18,63.42,kota
Indonesia,2015,Sumatera Utara,Mandailing Natal,,61.58,63.99,kota
Indonesia,2016,Sumatera Utara,Mandailing Natal,,61.77,64.55,kota
Indonesia,2017,Sumatera Utara,Mandailing Natal,,61.97,65.13,kota
Indonesia,2018,Sumatera Utara,Mandailing Natal,,62.24,65.83,kota
Indonesia,2019,Sumatera Utara,Mandailing Natal,49.91,62.51,66.52,kota
Indonesia,2020,Sumatera Utara,Mandailing Natal,,62.6,66.79,kota
Indonesia,2021,Sumatera Utara,Mandailing Natal,47.7,62.65,67.19,kota
Indonesia,2022,Sumatera Utara,Mandailing Natal,34.2,63.05,68.05,kota
Indonesia,2023,Sumatera Utara,Mandailing Natal,20.7,63.47,68.56,kota
Indonesia,2024,Sumatera Utara,Mandailing Natal,22.2,63.65,69.33,kota
Indonesia,2013,Sumatera Utara,Nias,,68.77,57.43,kota
Indonesia,2014,Sumatera Utara,Nias,,68.87,57.98,kota
Indonesia,2015,Sumatera Utara,Nias,,68.97,58.85,kota
Indonesia,2016,Sumatera Utara,Nias,,69.07,59.75,kota
Indonesia,2017,Sumatera Utara,Nias,,69.18,60.21,kota
Indonesia,2018,Sumatera Utara,Nias,,69.43,60.82,kota
Indonesia,2019,Sumatera Utara,Nias,56.21,69.68,61.65,kota
Indonesia,2020,Sumatera Utara,Nias,,69.75,61.93,kota
Indonesia,2021,Sumatera Utara,Nias,32.1,69.78,62.74,kota
Indonesia,2022,Sumatera Utara,Nias,25.3,70.06,63.69,kota
Indonesia,2023,Sumatera Utara,Nias,20.3,70.34,64.56,kota
Indonesia,2024,Sumatera Utara,Nias,26.1,70.52,65.55,kota
Indonesia,2013,Sumatera Utara,Nias Barat,,67.54,56.58,kota
Indonesia,2014,Sumatera Utara,Nias Barat,,67.64,57.54,kota
Indonesia,2015,Sumatera Utara,Nias Barat,,67.94,58.25,kota
Indonesia,2016,Sumatera Utara,Nias Barat,,68.1,59.03,kota
Indonesia,2017,Sumatera Utara,Nias Barat,,68.28,59.56,kota
Indonesia,2018,Sumatera Utara,Nias Barat,,68.5,60.42,kota
Indonesia,2019,Sumatera Utara,Nias Barat,43.95,68.82,61.14,kota
Indonesia,2020,Sumatera Utara,Nias Barat,,68.96,61.51,kota
Indonesia,2021,Sumatera Utara,Nias Barat,27.9,69.08,61.99,kota
Indonesia,2022,Sumatera Utara,Nias Barat,29.4,69.43,62.93,kota
Indonesia,2023,Sumatera Utara,Nias Barat,28.9,69.96,63.7,kota
Indonesia,2024,Sumatera Utara,Nias Barat,34.4,70.2,64.67,kota
Indonesia,2013,Sumatera Utara,Nias Selatan,,67.06,56.78,kota
Indonesia,2014,Sumatera Utara,Nias Selatan,,67.16,57.78,kota
Indonesia,2015,Sumatera Utara,Nias Selatan,,67.66,58.74,kota
Indonesia,2016,Sumatera Utara,Nias Selatan,,67.83,59.14,kota
Indonesia,2017,Sumatera Utara,Nias Selatan,,68.0,59.85,kota
