country,tahun,provinsi,kota_kabupaten,level,"Pivot HDI, LE, Stunting","Pivot HDI, LE, Stunting (Values)"
Indonesia,2016,Lampung,Lampung Timur,kota,hdi,67.88
Indonesia,2017,Lampung,Lampung Timur,kota,hdi,68.05
Indonesia,2018,Lampung,Lampung Timur,kota,hdi,69.04
Indonesia,2019,Lampung,Lampung Timur,kota,hdi,69.34
Indonesia,2020,Lampung,Lampung Timur,kota,hdi,69.37
Indonesia,2021,Lampung,Lampung Timur,kota,hdi,69.66
Indonesia,2022,Lampung,Lampung Timur,kota,hdi,70.58
Indonesia,2023,Lampung,Lampung Timur,kota,hdi,71.21
Indonesia,2024,Lampung,Lampung Timur,kota,hdi,71.84
Indonesia,2013,Lampung,Lampung Utara,kota,hdi,64.0
Indonesia,2014,Lampung,Lampung Utara,kota,hdi,64.89
Indonesia,2015,Lampung,Lampung Utara,kota,hdi,65.2
Indonesia,2016,Lampung,Lampung Utara,kota,hdi,65.95
Indonesia,2017,Lampung,Lampung Utara,kota,hdi,66.58
Indonesia,2018,Lampung,Lampung Utara,kota,hdi,67.17
Indonesia,2019,Lampung,Lampung Utara,kota,hdi,67.63
Indonesia,2020,Lampung,Lampung Utara,kota,hdi,67.67
Indonesia,2021,Lampung,Lampung Utara,kota,hdi,67.89
Indonesia,2022,Lampung,Lampung Utara,kota,hdi,68.33
Indonesia,2023,Lampung,Lampung Utara,kota,hdi,68.95
Indonesia,2024,Lampung,Lampung Utara,kota,hdi,69.62
Indonesia,2013,Lampung,Mesuji,kota,hdi,58.16
Indonesia,2014,Lampung,Mesuji,kota,hdi,58.71
Indonesia,2015,Lampung,Mesuji,kota,hdi,59.79
Indonesia,2016,Lampung,Mesuji,kota,hdi,60.72
Indonesia,2017,Lampung,Mesuji,kota,hdi,61.87
Indonesia,2018,Lampung,Mesuji,kota,hdi,62.88
Indonesia,2019,Lampung,Mesuji,kota,hdi,63.52
Indonesia,2020,Lampung,Mesuji,kota,hdi,63.63
Indonesia,2021,Lampung,Mesuji,kota,hdi,64.04
Indonesia,2022,Lampung,Mesuji,kota,hdi,64.94
Indonesia,2023,Lampung,Mesuji,kota,hdi,65.64
Indonesia,2024,Lampung,Mesuji,kota,hdi,66.46
Indonesia,2013,Lampung,Pesawaran,kota,hdi,60.94
Indonesia,2014,Lampung,Pesawaran,kota,hdi,61.7
Indonesia,2015,Lampung,Pesawaran,kota,hdi,62.7
Indonesia,2016,Lampung,Pesawaran,kota,hdi,63.47
Indonesia,2017,Lampung,Pesawaran,kota,hdi,64.43
Indonesia,2018,Lampung,Pesawaran,kota,hdi,64.97
Indonesia,2019,Lampung,Pesawaran,kota,hdi,65.75
Indonesia,2020,Lampung,Pesawaran,kota,hdi,65.79
Indonesia,2021,Lampung,Pesawaran,kota,hdi,66.14
Indonesia,2022,Lampung,Pesawaran,kota,hdi,66.7
Indonesia,2023,Lampung,Pesawaran,kota,hdi,67.67
Indonesia,2024,Lampung,Pesawaran,kota,hdi,68.52
Indonesia,2013,Lampung,Pesisir Barat,kota,hdi,58.95
Indonesia,2014,Lampung,Pesisir Barat,kota,hdi,59.76
Indonesia,2015,Lampung,Pesisir Barat,kota,hdi,60.55
Indonesia,2016,Lampung,Pesisir Barat,kota,hdi,61.5
Indonesia,2017,Lampung,Pesisir Barat,kota,hdi,62.2
Indonesia,2018,Lampung,Pesisir Barat,kota,hdi,62.96
Indonesia,2019,Lampung,Pesisir Barat,kota,hdi,63.79
Indonesia,2020,Lampung,Pesisir Barat,kota,hdi,63.91
Indonesia,2021,Lampung,Pesisir Barat,kota,hdi,64.3
Indonesia,2022,Lampung,Pesisir Barat,kota,hdi,65.14
Indonesia,2023,Lampung,Pesisir Barat,kota,hdi,66.0
Indonesia,2024,Lampung,Pesisir Barat,kota,hdi,66.73
Indonesia,2013,Lampung,Pringsewu,kota,hdi,66.14
Indonesia,2014,Lampung,Pringsewu,kota,hdi,66.58
Indonesia,2015,Lampung,Pringsewu,kota,hdi,67.55
Indonesia,2016,Lampung,Pringsewu,kota,hdi,68.26
Indonesia,2017,Lampung,Pringsewu,kota,hdi,68.61
Indonesia,2018,Lampung,Pringsewu,kota,hdi,69.42
Indonesia,2019,Lampung,Pringsewu,kota,hdi,69.97
Indonesia,2020,Lampung,Pringsewu,kota,hdi,70.3
Indonesia,2021,Lampung,Pringsewu,kota,hdi,70.45
Indonesia,2022,Lampung,Pringsewu,kota,hdi,70.98
Indonesia,2023,Lampung,Pringsewu,kota,hdi,71.61
Indonesia,2024,Lampung,Pringsewu,kota,hdi,72.29
Indonesia,2013,Lampung,Tanggamus,kota,hdi,61.89
Indonesia,2014,Lampung,Tanggamus,kota,hdi,62.67
Indonesia,2015,Lampung,Tanggamus,kota,hdi,63.66
Indonesia,2016,Lampung,Tanggamus,kota,hdi,64.41
Indonesia,2017,Lampung,Tanggamus,kota,hdi,64.94
Indonesia,2018,Lampung,Tanggamus,kota,hdi,65.67
Indonesia,2019,Lampung,Tanggamus,kota,hdi,66.37
Indonesia,2020,Lampung,Tanggamus,kota,hdi,66.42
Indonesia,2021,Lampung,Tanggamus,kota,hdi,66.65
Indonesia,2022,Lampung,Tanggamus,kota,hdi,67.22
Indonesia,2023,Lampung,Tanggamus,kota,hdi,67.86
Indonesia,2024,Lampung,Tanggamus,kota,hdi,68.52
Indonesia,2013,Lampung,Tulang Bawang,kota,hdi,64.91
Indonesia,2014,Lampung,Tulang Bawang,kota,hdi,65.83
Indonesia,2015,Lampung,Tulang Bawang,kota,hdi,66.08
Indonesia,2016,Lampung,Tulang Bawang,kota,hdi,66.74
Indonesia,2017,Lampung,Tulang Bawang,kota,hdi,67.07
Indonesia,2018,Lampung,Tulang Bawang,kota,hdi,67.7
Indonesia,2019,Lampung,Tulang Bawang,kota,hdi,68.23
Indonesia,2020,Lampung,Tulang Bawang,kota,hdi,68.52
Indonesia,2021,Lampung,Tulang Bawang,kota,hdi,68.73
Indonesia,2022,Lampung,Tulang Bawang,kota,hdi,69.53
Indonesia,2023,Lampung,Tulang Bawang,kota,hdi,70.02
Indonesia,2024,Lampung,Tulang Bawang,kota,hdi,70.66
Indonesia,2013,Lampung,Tulang Bawang Barat,kota,hdi,61.46
Indonesia,2014,Lampung,Tulang Bawang Barat,kota,hdi,62.46
Indonesia,2015,Lampung,Tulang Bawang Barat,kota,hdi,63.01
Indonesia,2016,Lampung,Tulang Bawang Barat,kota,hdi,63.77
Indonesia,2017,Lampung,Tulang Bawang Barat,kota,hdi,64.58
Indonesia,2018,Lampung,Tulang Bawang Barat,kota,hdi,65.3
Indonesia,2019,Lampung,Tulang Bawang Barat,kota,hdi,65.93
Indonesia,2020,Lampung,Tulang Bawang Barat,kota,hdi,65.97
Indonesia,2021,Lampung,Tulang Bawang Barat,kota,hdi,66.22
Indonesia,2022,Lampung,Tulang Bawang Barat,kota,hdi,67.13
Indonesia,2023,Lampung,Tulang Bawang Barat,kota,hdi,67.81
Indonesia,2024,Lampung,Tulang Bawang Barat,kota,hdi,68.46
Indonesia,2013,Lampung,Way Kanan,kota,hdi,63.92
Indonesia,2014,Lampung,Way Kanan,kota,hdi,64.32
Indonesia,2015,Lampung,Way Kanan,kota,hdi,65.18
Indonesia,2016,Lampung,Way Kanan,kota,hdi,65.74
Indonesia,2017,Lampung,Way Kanan,kota,hdi,65.97
Indonesia,2018,Lampung,Way Kanan,kota,hdi,66.63
Indonesia,2019,Lampung,Way Kanan,kota,hdi,67.19
Indonesia,2020,Lampung,Way Kanan,kota,hdi,67.44
Indonesia,2021,Lampung,Way Kanan,kota,hdi,67.57
Indonesia,2022,Lampung,Way Kanan,kota,hdi,68.04
Indonesia,2023,Lampung,Way Kanan,kota,hdi,68.63
Indonesia,2024,Lampung,Way Kanan,kota,hdi,69.31
Indonesia,2013,Maluku,Buru,kota,hdi,64.31
Indonesia,2014,Maluku,Buru,kota,hdi,65.15
Indonesia,2015,Maluku,Buru,kota,hdi,65.75
Indonesia,2016,Maluku,Buru,kota,hdi,66.63
Indonesia,2017,Maluku,Buru,kota,hdi,67.61
Indonesia,2018,Maluku,Buru,kota,hdi,68.25
Indonesia,2019,Maluku,Buru,kota,hdi,68.91
Indonesia,2020,Maluku,Buru,kota,hdi,68.95
Indonesia,2021,Maluku,Buru,kota,hdi,69.33
Indonesia,2022,Maluku,Buru,kota,hdi,69.94
Indonesia,2023,Maluku,Buru,kota,hdi,70.56
Indonesia,2024,Maluku,Buru,kota,hdi,71.01
Indonesia,2013,Maluku,Buru Selatan,kota,hdi,59.89
Indonesia,2014,Maluku,Buru Selatan,kota,hdi,60.74
Indonesia,2015,Maluku,Buru Selatan,kota,hdi,61.48
Indonesia,2016,Maluku,Buru Selatan,kota,hdi,62.19
Indonesia,2017,Maluku,Buru Selatan,kota,hdi,62.75
Indonesia,2018,Maluku,Buru Selatan,kota,hdi,63.62
Indonesia,2019,Maluku,Buru Selatan,kota,hdi,64.42
Indonesia,2020,Maluku,Buru Selatan,kota,hdi,64.69
Indonesia,2021,Maluku,Buru Selatan,kota,hdi,64.8
Indonesia,2022,Maluku,Buru Selatan,kota,hdi,65.37
Indonesia,2023,Maluku,Buru Selatan,kota,hdi,66.23
Indonesia,2024,Maluku,Buru Selatan,kota,hdi,67.09
Indonesia,2013,Maluku,Kepulauan Aru,kota,hdi,59.62
Indonesia,2014,Maluku,Kepulauan Aru,kota,hdi,59.91
Indonesia,2015,Maluku,Kepulauan Aru,kota,hdi,60.5
Indonesia,2016,Maluku,Kepulauan Aru,kota,hdi,61.32
Indonesia,2017,Maluku,Kepulauan Aru,kota,hdi,62.13
Indonesia,2018,Maluku,Kepulauan Aru,kota,hdi,63.12
Indonesia,2019,Maluku,Kepulauan Aru,kota,hdi,63.64
Indonesia,2020,Maluku,Kepulauan Aru,kota,hdi,63.71
Indonesia,2021,Maluku,Kepulauan Aru,kota,hdi,63.83
Indonesia,2022,Maluku,Kepulauan Aru,kota,hdi,64.21
Indonesia,2023,Maluku,Kepulauan Aru,kota,hdi,65.01
Indonesia,2024,Maluku,Kepulauan Aru,kota,hdi,65.83
Indonesia,2013,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,59.34
Indonesia,2014,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,59.81
Indonesia,2015,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,60.26
Indonesia,2016,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,61.12
Indonesia,2017,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,61.64
Indonesia,2018,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,62.39
Indonesia,2019,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,62.86
Indonesia,2020,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,62.86
Indonesia,2021,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,62.97
Indonesia,2022,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,63.45
Indonesia,2023,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,64.16
Indonesia,2024,Maluku,Kepulauan Tanimbar (Maluku Tenggara Barat),kota,hdi,64.83
Indonesia,2013,Maluku,Kota Ambon,kota,hdi,78.16
Indonesia,2014,Maluku,Kota Ambon,kota,hdi,79.09
Indonesia,2015,Maluku,Kota Ambon,kota,hdi,79.3
Indonesia,2016,Maluku,Kota Ambon,kota,hdi,79.55
Indonesia,2017,Maluku,Kota Ambon,kota,hdi,79.82
Indonesia,2018,Maluku,Kota Ambon,kota,hdi,80.24
Indonesia,2019,Maluku,Kota Ambon,kota,hdi,80.81
Indonesia,2020,Maluku,Kota Ambon,kota,hdi,80.84
Indonesia,2021,Maluku,Kota Ambon,kota,hdi,81.23
Indonesia,2022,Maluku,Kota Ambon,kota,hdi,81.63
Indonesia,2023,Maluku,Kota Ambon,kota,hdi,82.06
Indonesia,2024,Maluku,Kota Ambon,kota,hdi,82.56
Indonesia,2013,Maluku,Kota Tual,kota,hdi,64.16
Indonesia,2014,Maluku,Kota Tual,kota,hdi,64.95
Indonesia,2015,Maluku,Kota Tual,kota,hdi,65.2
Indonesia,2016,Maluku,Kota Tual,kota,hdi,65.64
Indonesia,2017,Maluku,Kota Tual,kota,hdi,66.25
Indonesia,2018,Maluku,Kota Tual,kota,hdi,67.21
Indonesia,2019,Maluku,Kota Tual,kota,hdi,67.74
Indonesia,2020,Maluku,Kota Tual,kota,hdi,67.96
Indonesia,2021,Maluku,Kota Tual,kota,hdi,68.16
Indonesia,2022,Maluku,Kota Tual,kota,hdi,68.6
Indonesia,2023,Maluku,Kota Tual,kota,hdi,69.43
Indonesia,2024,Maluku,Kota Tual,kota,hdi,70.21
Indonesia,2013,Maluku,Maluku Barat Daya,kota,hdi,57.34
Indonesia,2014,Maluku,Maluku Barat Daya,kota,hdi,58.09
Indonesia,2015,Maluku,Maluku Barat Daya,kota,hdi,58.64
Indonesia,2016,Maluku,Maluku Barat Daya,kota,hdi,59.43
Indonesia,2017,Maluku,Maluku Barat Daya,kota,hdi,60.16
Indonesia,2018,Maluku,Maluku Barat Daya,kota,hdi,60.64
Indonesia,2019,Maluku,Maluku Barat Daya,kota,hdi,61.55
Indonesia,2020,Maluku,Maluku Barat Daya,kota,hdi,61.9
Indonesia,2021,Maluku,Maluku Barat Daya,kota,hdi,62.37
Indonesia,2022,Maluku,Maluku Barat Daya,kota,hdi,63.07
Indonesia,2023,Maluku,Maluku Barat Daya,kota,hdi,63.93
Indonesia,2024,Maluku,Maluku Barat Daya,kota,hdi,64.86
Indonesia,2013,Maluku,Maluku Tengah,kota,hdi,67.89
Indonesia,2014,Maluku,Maluku Tengah,kota,hdi,68.69
Indonesia,2015,Maluku,Maluku Tengah,kota,hdi,68.85
Indonesia,2016,Maluku,Maluku Tengah,kota,hdi,69.54
Indonesia,2017,Maluku,Maluku Tengah,kota,hdi,70.09
Indonesia,2018,Maluku,Maluku Tengah,kota,hdi,70.6
Indonesia,2019,Maluku,Maluku Tengah,kota,hdi,71.25
Indonesia,2020,Maluku,Maluku Tengah,kota,hdi,71.25
Indonesia,2021,Maluku,Maluku Tengah,kota,hdi,71.32
Indonesia,2022,Maluku,Maluku Tengah,kota,hdi,71.81
Indonesia,2023,Maluku,Maluku Tengah,kota,hdi,72.45
Indonesia,2024,Maluku,Maluku Tengah,kota,hdi,73.21
Indonesia,2013,Maluku,Maluku Tenggara,kota,hdi,62.11
Indonesia,2014,Maluku,Maluku Tenggara,kota,hdi,62.74
Indonesia,2015,Maluku,Maluku Tenggara,kota,hdi,63.35
Indonesia,2016,Maluku,Maluku Tenggara,kota,hdi,64.2
Indonesia,2017,Maluku,Maluku Tenggara,kota,hdi,64.94
Indonesia,2018,Maluku,Maluku Tenggara,kota,hdi,65.53
Indonesia,2019,Maluku,Maluku Tenggara,kota,hdi,65.85
Indonesia,2020,Maluku,Maluku Tenggara,kota,hdi,66.2
Indonesia,2021,Maluku,Maluku Tenggara,kota,hdi,66.33
Indonesia,2022,Maluku,Maluku Tenggara,kota,hdi,66.88
Indonesia,2023,Maluku,Maluku Tenggara,kota,hdi,67.57
Indonesia,2024,Maluku,Maluku Tenggara,kota,hdi,68.24
Indonesia,2013,Maluku,Seram Bagian Barat,kota,hdi,61.79
Indonesia,2014,Maluku,Seram Bagian Barat,kota,hdi,62.39
Indonesia,2015,Maluku,Seram Bagian Barat,kota,hdi,63.02
Indonesia,2016,Maluku,Seram Bagian Barat,kota,hdi,63.76
Indonesia,2017,Maluku,Seram Bagian Barat,kota,hdi,64.34
Indonesia,2018,Maluku,Seram Bagian Barat,kota,hdi,65.14
Indonesia,2019,Maluku,Seram Bagian Barat,kota,hdi,65.49
Indonesia,2020,Maluku,Seram Bagian Barat,kota,hdi,65.62
Indonesia,2021,Maluku,Seram Bagian Barat,kota,hdi,65.83
Indonesia,2022,Maluku,Seram Bagian Barat,kota,hdi,66.67
Indonesia,2023,Maluku,Seram Bagian Barat,kota,hdi,67.56
Indonesia,2024,Maluku,Seram Bagian Barat,kota,hdi,68.39
Indonesia,2013,Maluku,Seram Bagian Timur,kota,hdi,58.88
Indonesia,2014,Maluku,Seram Bagian Timur,kota,hdi,59.5
Indonesia,2015,Maluku,Seram Bagian Timur,kota,hdi,60.27
Indonesia,2016,Maluku,Seram Bagian Timur,kota,hdi,61.15
Indonesia,2017,Maluku,Seram Bagian Timur,kota,hdi,62.06
Indonesia,2018,Maluku,Seram Bagian Timur,kota,hdi,62.98
Indonesia,2019,Maluku,Seram Bagian Timur,kota,hdi,63.74
Indonesia,2020,Maluku,Seram Bagian Timur,kota,hdi,64.12
Indonesia,2021,Maluku,Seram Bagian Timur,kota,hdi,64.3
Indonesia,2022,Maluku,Seram Bagian Timur,kota,hdi,65.05
Indonesia,2023,Maluku,Seram Bagian Timur,kota,hdi,65.82
Indonesia,2024,Maluku,Seram Bagian Timur,kota,hdi,66.24
Indonesia,2013,Maluku Utara,Halmahera Barat,kota,hdi,61.47
Indonesia,2014,Maluku Utara,Halmahera Barat,kota,hdi,62.06
Indonesia,2015,Maluku Utara,Halmahera Barat,kota,hdi,62.97
Indonesia,2016,Maluku Utara,Halmahera Barat,kota,hdi,63.83
Indonesia,2017,Maluku Utara,Halmahera Barat,kota,hdi,64.19
Indonesia,2018,Maluku Utara,Halmahera Barat,kota,hdi,64.54
Indonesia,2019,Maluku Utara,Halmahera Barat,kota,hdi,65.34
Indonesia,2020,Maluku Utara,Halmahera Barat,kota,hdi,65.31
Indonesia,2021,Maluku Utara,Halmahera Barat,kota,hdi,65.56
Indonesia,2022,Maluku Utara,Halmahera Barat,kota,hdi,66.2
Indonesia,2023,Maluku Utara,Halmahera Barat,kota,hdi,66.91
Indonesia,2024,Maluku Utara,Halmahera Barat,kota,hdi,67.53
Indonesia,2013,Maluku Utara,Halmahera Selatan,kota,hdi,59.92
Indonesia,2014,Maluku Utara,Halmahera Selatan,kota,hdi,60.34
Indonesia,2015,Maluku Utara,Halmahera Selatan,kota,hdi,61.26
Indonesia,2016,Maluku Utara,Halmahera Selatan,kota,hdi,62.17
Indonesia,2017,Maluku Utara,Halmahera Selatan,kota,hdi,62.64
Indonesia,2018,Maluku Utara,Halmahera Selatan,kota,hdi,63.39
Indonesia,2019,Maluku Utara,Halmahera Selatan,kota,hdi,64.11
Indonesia,2020,Maluku Utara,Halmahera Selatan,kota,hdi,63.84
Indonesia,2021,Maluku Utara,Halmahera Selatan,kota,hdi,64.19
Indonesia,2022,Maluku Utara,Halmahera Selatan,kota,hdi,65.06
Indonesia,2023,Maluku Utara,Halmahera Selatan,kota,hdi,65.83
Indonesia,2024,Maluku Utara,Halmahera Selatan,kota,hdi,66.66
Indonesia,2013,Maluku Utara,Halmahera Tengah,kota,hdi,60.89
Indonesia,2014,Maluku Utara,Halmahera Tengah,kota,hdi,61.49
Indonesia,2015,Maluku Utara,Halmahera Tengah,kota,hdi,62.07
Indonesia,2016,Maluku Utara,Halmahera Tengah,kota,hdi,63.05
Indonesia,2017,Maluku Utara,Halmahera Tengah,kota,hdi,63.89
Indonesia,2018,Maluku Utara,Halmahera Tengah,kota,hdi,64.66
Indonesia,2019,Maluku Utara,Halmahera Tengah,kota,hdi,65.55
Indonesia,2020,Maluku Utara,Halmahera Tengah,kota,hdi,65.42
Indonesia,2021,Maluku Utara,Halmahera Tengah,kota,hdi,65.82
Indonesia,2022,Maluku Utara,Halmahera Tengah,kota,hdi,66.49
Indonesia,2023,Maluku Utara,Halmahera Tengah,kota,hdi,67.48
Indonesia,2024,Maluku Utara,Halmahera Tengah,kota,hdi,68.45
Indonesia,2013,Maluku Utara,Halmahera Timur,kota,hdi,62.71
Indonesia,2014,Maluku Utara,Halmahera Timur,kota,hdi,63.26
Indonesia,2015,Maluku Utara,Halmahera Timur,kota,hdi,63.99
Indonesia,2016,Maluku Utara,Halmahera Timur,kota,hdi,64.92
Indonesia,2017,Maluku Utara,Halmahera Timur,kota,hdi,65.77
Indonesia,2018,Maluku Utara,Halmahera Timur,kota,hdi,66.2
Indonesia,2019,Maluku Utara,Halmahera Timur,kota,hdi,66.74
Indonesia,2020,Maluku Utara,Halmahera Timur,kota,hdi,66.75
Indonesia,2021,Maluku Utara,Halmahera Timur,kota,hdi,67.0
Indonesia,2022,Maluku Utara,Halmahera Timur,kota,hdi,67.93
Indonesia,2023,Maluku Utara,Halmahera Timur,kota,hdi,68.82
Indonesia,2024,Maluku Utara,Halmahera Timur,kota,hdi,69.58
Indonesia,2013,Maluku Utara,Halmahera Utara,kota,hdi,63.81
Indonesia,2014,Maluku Utara,Halmahera Utara,kota,hdi,64.18
Indonesia,2015,Maluku Utara,Halmahera Utara,kota,hdi,65.04
Indonesia,2016,Maluku Utara,Halmahera Utara,kota,hdi,66.02
Indonesia,2017,Maluku Utara,Halmahera Utara,kota,hdi,66.52
Indonesia,2018,Maluku Utara,Halmahera Utara,kota,hdi,67.3
Indonesia,2019,Maluku Utara,Halmahera Utara,kota,hdi,67.75
Indonesia,2020,Maluku Utara,Halmahera Utara,kota,hdi,67.5
Indonesia,2021,Maluku Utara,Halmahera Utara,kota,hdi,67.82
Indonesia,2022,Maluku Utara,Halmahera Utara,kota,hdi,68.38
Indonesia,2023,Maluku Utara,Halmahera Utara,kota,hdi,69.05
Indonesia,2024,Maluku Utara,Halmahera Utara,kota,hdi,69.78
Indonesia,2013,Maluku Utara,Kepulauan Sula,kota,hdi,59.77
Indonesia,2014,Maluku Utara,Kepulauan Sula,kota,hdi,60.18
Indonesia,2015,Maluku Utara,Kepulauan Sula,kota,hdi,60.5
Indonesia,2016,Maluku Utara,Kepulauan Sula,kota,hdi,61.25
Indonesia,2017,Maluku Utara,Kepulauan Sula,kota,hdi,62.04
Indonesia,2018,Maluku Utara,Kepulauan Sula,kota,hdi,62.96
Indonesia,2019,Maluku Utara,Kepulauan Sula,kota,hdi,63.64
Indonesia,2020,Maluku Utara,Kepulauan Sula,kota,hdi,63.53
Indonesia,2021,Maluku Utara,Kepulauan Sula,kota,hdi,63.8
Indonesia,2022,Maluku Utara,Kepulauan Sula,kota,hdi,64.7
Indonesia,2023,Maluku Utara,Kepulauan Sula,kota,hdi,65.29
Indonesia,2024,Maluku Utara,Kepulauan Sula,kota,hdi,65.99
Indonesia,2013,Maluku Utara,Kota Ternate,kota,hdi,76.69
Indonesia,2014,Maluku Utara,Kota Ternate,kota,hdi,77.15
Indonesia,2015,Maluku Utara,Kota Ternate,kota,hdi,77.64
Indonesia,2016,Maluku Utara,Kota Ternate,kota,hdi,77.8
Indonesia,2017,Maluku Utara,Kota Ternate,kota,hdi,78.48
Indonesia,2018,Maluku Utara,Kota Ternate,kota,hdi,79.13
Indonesia,2019,Maluku Utara,Kota Ternate,kota,hdi,80.03
Indonesia,2020,Maluku Utara,Kota Ternate,kota,hdi,79.82
Indonesia,2021,Maluku Utara,Kota Ternate,kota,hdi,80.14
Indonesia,2022,Maluku Utara,Kota Ternate,kota,hdi,80.81
Indonesia,2023,Maluku Utara,Kota Ternate,kota,hdi,81.35
Indonesia,2024,Maluku Utara,Kota Ternate,kota,hdi,82.12
Indonesia,2013,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,66.25
Indonesia,2014,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,66.76
Indonesia,2015,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,67.45
Indonesia,2016,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,68.37
Indonesia,2017,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,69.25
Indonesia,2018,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,69.89
Indonesia,2019,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,70.83
Indonesia,2020,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,70.53
Indonesia,2021,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,70.99
Indonesia,2022,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,71.55
Indonesia,2023,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,72.4
Indonesia,2024,Maluku Utara,Kota Tidore Kepulauan,kota,hdi,72.91
Indonesia,2013,Maluku Utara,Pulau Morotai,kota,hdi,57.97
Indonesia,2014,Maluku Utara,Pulau Morotai,kota,hdi,58.34
Indonesia,2015,Maluku Utara,Pulau Morotai,kota,hdi,59.27
Indonesia,2016,Maluku Utara,Pulau Morotai,kota,hdi,59.87
Indonesia,2017,Maluku Utara,Pulau Morotai,kota,hdi,60.71
Indonesia,2018,Maluku Utara,Pulau Morotai,kota,hdi,61.39
Indonesia,2019,Maluku Utara,Pulau Morotai,kota,hdi,62.38
Indonesia,2020,Maluku Utara,Pulau Morotai,kota,hdi,62.5
Indonesia,2021,Maluku Utara,Pulau Morotai,kota,hdi,62.9
Indonesia,2022,Maluku Utara,Pulau Morotai,kota,hdi,63.8
Indonesia,2023,Maluku Utara,Pulau Morotai,kota,hdi,64.73
Indonesia,2024,Maluku Utara,Pulau Morotai,kota,hdi,65.68
Indonesia,2013,Maluku Utara,Pulau Taliabu,kota,hdi,56.86
Indonesia,2014,Maluku Utara,Pulau Taliabu,kota,hdi,57.31
Indonesia,2015,Maluku Utara,Pulau Taliabu,kota,hdi,58.26
Indonesia,2016,Maluku Utara,Pulau Taliabu,kota,hdi,58.66
Indonesia,2017,Maluku Utara,Pulau Taliabu,kota,hdi,59.03
Indonesia,2018,Maluku Utara,Pulau Taliabu,kota,hdi,59.67
Indonesia,2019,Maluku Utara,Pulau Taliabu,kota,hdi,60.62
Indonesia,2020,Maluku Utara,Pulau Taliabu,kota,hdi,60.48
Indonesia,2021,Maluku Utara,Pulau Taliabu,kota,hdi,60.73
Indonesia,2022,Maluku Utara,Pulau Taliabu,kota,hdi,61.64
Indonesia,2023,Maluku Utara,Pulau Taliabu,kota,hdi,62.31
Indonesia,2024,Maluku Utara,Pulau Taliabu,kota,hdi,62.9
Indonesia,2013,Nusa Tenggara Barat (NTB),Bima,kota,hdi,62.08
Indonesia,2014,Nusa Tenggara Barat (NTB),Bima,kota,hdi,62.61
Indonesia,2015,Nusa Tenggara Barat (NTB),Bima,kota,hdi,63.48
Indonesia,2016,Nusa Tenggara Barat (NTB),Bima,kota,hdi,64.15
Indonesia,2017,Nusa Tenggara Barat (NTB),Bima,kota,hdi,65.01
Indonesia,2018,Nusa Tenggara Barat (NTB),Bima,kota,hdi,65.62
Indonesia,2019,Nusa Tenggara Barat (NTB),Bima,kota,hdi,66.37
Indonesia,2019,Nusa Tenggara Barat (NTB),Bima,kota,hdi,66.37
Indonesia,2020,Nusa Tenggara Barat (NTB),Bima,kota,hdi,66.3
Indonesia,2021,Nusa Tenggara Barat (NTB),Bima,kota,hdi,66.66
Indonesia,2021,Nusa Tenggara Barat (NTB),Bima,kota,hdi,66.66
Indonesia,2022,Nusa Tenggara Barat (NTB),Bima,kota,hdi,67.57
Indonesia,2022,Nusa Tenggara Barat (NTB),Bima,kota,hdi,67.57
Indonesia,2023,Nusa Tenggara Barat (NTB),Bima,kota,hdi,68.28
Indonesia,2023,Nusa Tenggara Barat (NTB),Bima,kota,hdi,68.28
Indonesia,2024,Nusa Tenggara Barat (NTB),Bima,kota,hdi,68.94
Indonesia,2024,Nusa Tenggara Barat (NTB),Bima,kota,hdi,68.94
Indonesia,2013,Nusa Tenggara Barat (NTB),Dompu,kota,hdi,63.16
Indonesia,2014,Nusa Tenggara Barat (NTB),Dompu,kota,hdi,63.53
Indonesia,2015,Nusa Tenggara Barat (NTB),Dompu,kota,hdi,64.56
